Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,0,1,-1
3,5,0,2,1,-1
0,5,1,4,1,-1
3,4,1,3,0,-1
1,5,1,5,0,-1
3,4,1,6,0,-1
3,3,1,5,0,-1
0,3,2,4,0,-1
3,2,2,3,0,-1
0,2,3,3,2,-1
0,2,4,3,3,-1
3,1,4,1,3,-1
2,1,3,0,2,-1
0,1,4,0,0,-1
3,0,4,0,1,-1
1,1,4,0,3,-1
1,2,4,0,2,-1
1,3,4,1,2,-1
1,4,4,2,2,-1
1,5,4,3,2,-1
1,6,4,3,3,-1
1,7,4,3,4,-1
2,7,3,3,5,-1
1,8,3,5,5,-1
1,9,3,6,6,-1
2,9,2,6,4,-1
0,9,3,8,4,-1
2,9,2,8,3,-1
2,9,1,9,2,-1
1,10,1,9,1,-1
3,9,1,9,0,-1
1,10,1,9,0,-1
0,10,2,9,1,-1
0,10,3,9,2,-1
0,10,4,9,3,-1
0,10,5,10,4,-1
0,10,6,10,5,-1
2,10,5,9,5,-1
2,10,4,10,4,-1001
2,10,4,10,4,-1001
