Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,12,14,0
3,6,0,0,11,14,-1
3,5,0,0,11,13,-1
0,5,1,0,12,13,-1
2,5,0,0,13,13,-1
3,4,0,0,13,14,-1
1,5,0,0,13,13,-1
3,4,0,0,14,13,-1
1,5,0,0,13,13,-1
0,5,1,0,13,14,-1
2,5,0,0,12,14,-1
0,5,1,0,12,13,-1
2,5,0,0,12,12,-1
0,5,1,0,12,13,-1
2,5,0,0,11,13,-1
0,5,1,0,12,13,-1
2,5,0,0,11,13,-1
0,5,1,0,11,12,-1
2,5,0,0,10,12,-1
0,5,1,0,9,12,-1
2,5,0,0,10,12,-1
0,5,1,0,10,13,-1
2,5,0,0,10,14,-1
0,5,1,0,9,14,-1
2,5,0,0,8,14,-1
0,5,1,0,8,13,-1
2,5,0,0,8,14,-1
0,5,1,0,7,14,-1
0,5,2,0,6,14,-1
2,5,1,0,7,14,-1
2,5,0,0,6,14,-1
0,5,1,0,6,13,-1
2,5,0,0,5,13,-1
0,5,1,0,5,12,-1
2,5,0,0,6,12,-1
0,5,1,0,5,12,-1
0,5,2,0,5,13,-1
2,5,1,0,5,12,-1
3,4,1,1,4,12,-1
1,5,1,1,4,10,-1
1,6,1,1,6,10,-1
2,6,0,1,6,8,-1
1,7,0,0,7,7,-1
1,8,0,1,7,5,-1
1,9,0,1,7,3,-1
1,10,0,1,8,4,-1
1,11,0,1,8,2,-1
3,10,0,1,9,1,-1
1,11,0,1,8,0,-1
1,12,0,1,9,0,-1
1,13,0,1,10,0,-1
1,14,0,1,11,0,-1
0,14,1,1,12,0,-1
0,14,2,1,13,0,-1
0,14,3,1,13,1,-1
0,14,4,0,12,0,-1
0,14,5,0,12,1,-1
0,14,6,1,14,3,-1
0,14,7,1,14,4,-1
0,14,8,1,13,5,-1
0,14,9,1,13,6,-1
0,14,10,1,14,7,-1
0,14,11,1,14,6,-1
3,13,11,1,13,7,-1
2,13,10,1,14,7,-1
0,13,11,1,13,8,-1
3,12,11,1,13,10,-1
0,12,12,1,12,11,-1
1,13,12,1,13,11,-1
3,12,12,1,12,11,-1
0,12,13,1,12,13,-101
0,12,13,1,12,13,-101
