Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,2,7,0
1,8,0,0,2,6,-1
0,8,1,0,2,7,-1
1,9,1,0,2,6,-1
0,9,2,0,2,7,-1
0,9,3,0,2,6,-1
1,10,3,0,2,6,-1
3,9,3,0,1,6,-1
2,9,2,0,2,6,-1
1,10,2,0,2,7,-1
1,11,2,0,1,7,-1
3,10,2,0,1,8,-1
3,9,2,0,1,9,-1
1,10,2,0,0,9,-1
0,10,3,0,1,9,-1
0,10,4,0,2,9,-1
0,10,5,0,2,10,-1
0,10,6,0,2,9,-1
0,10,7,0,2,10,-1
1,11,7,0,2,9,-1
0,11,8,0,2,10,-1
1,12,8,0,3,10,-1
3,11,8,0,3,12,-1
3,10,8,1,4,12,-1
3,9,8,1,4,13,-1
3,8,8,0,5,13,-1
1,9,8,1,5,12,-1
0,9,9,1,4,12,-1
3,8,9,0,5,11,-1
0,8,10,0,6,12,-1
0,8,11,1,7,12,-1
0,8,12,1,8,12,-101
0,8,12,1,8,12,-101
