Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,12,7,0
3,6,0,1,11,8,-1
3,5,0,1,12,8,-1
3,4,0,1,13,7,-1
3,3,0,1,14,7,-1
0,3,1,1,12,7,-1
0,3,2,1,12,6,-1
2,3,1,1,11,6,-1
0,3,2,0,10,6,-1
2,3,1,1,9,4,-1
3,2,1,1,8,3,-1
3,1,1,1,7,2,-1
3,0,1,1,5,2,-1
0,0,2,1,4,2,-1
0,0,3,1,2,2,-1
0,0,4,1,1,3,-1
0,0,5,1,2,3,-1
0,0,6,1,2,4,-1
0,0,7,1,2,5,-1
0,0,8,1,2,6,-1
0,0,9,1,1,7,-1
0,0,10,1,1,8,-1
0,0,11,1,0,7,-1
0,0,12,1,0,9,-1
1,1,12,1,0,10,-1
1,2,12,1,0,11,-1
0,2,13,1,1,12,-1
1,3,13,1,2,12,-1
1,4,13,1,4,12,-1
0,4,14,1,4,14,-101
0,4,14,1,4,14,-101
