Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,0,8,0
1,8,0,0,0,10,-1
3,7,0,0,0,9,-1
1,8,0,1,1,6,-1
1,9,0,1,3,6,-1
1,10,0,1,4,5,-1
3,9,0,1,5,4,-1
1,10,0,1,6,4,-1
3,9,0,1,5,3,-1
1,10,0,1,5,2,-1
1,11,0,1,7,2,-1
1,12,0,1,8,2,-1
3,11,0,1,9,2,-1
1,12,0,1,9,1,-1
1,13,0,1,10,1,-1
1,14,0,1,11,1,-1
0,14,1,1,10,0,-1
0,14,2,1,11,0,-1
0,14,3,1,12,1,-1
2,14,2,1,14,1,-1
3,13,2,1,13,0,-1
3,12,2,1,12,1,-1
0,12,3,1,12,2,-1
3,11,3,1,12,1,-1
3,10,3,1,11,1,-1
0,10,4,1,9,1,-1
0,10,5,0,10,0,-1
2,10,4,0,10,1,-1
3,9,4,1,9,1,-1
0,9,5,1,9,2,-1
0,9,6,1,9,4,-1
0,9,7,1,8,4,-1
0,9,8,1,8,5,-1
0,9,9,1,8,3,-1
3,8,9,1,8,4,-1
3,7,9,1,9,4,-1
3,6,9,1,9,5,-1
0,6,10,1,9,7,-1
1,7,10,1,9,8,-1
0,7,11,1,9,9,-1
0,7,12,1,8,10,-1
0,7,13,1,8,11,-1
0,7,14,1,8,13,999
0,7,14,1,8,13,999
