-953.550625,0,2,3.8236939907073975,-1003.0
-930.7118593749999,1,3,4.66554594039917,-1004.0
-865.5646372854002,2,6,7.834149122238159,-1007.0
-844.9255213532653,3,7,8.18781304359436,-1008.0
-930.7118593749999,4,3,5.194334030151367,-1004.0
-886.7329613183592,5,5,5.99032187461853,-1006.0
-824.8023833194335,6,8,9.502410173416138,-1009.0
-824.8023833194335,7,8,10.501930952072144,-1009.0
-886.7329613183592,8,5,6.970921039581299,-1006.0
-930.7118593749999,9,3,4.873479843139648,-1004.0
-930.7118593749999,10,3,4.507611036300659,-1004.0
-930.7118593749999,11,3,5.264657974243164,-1004.0
-886.7329613183592,12,5,7.256957054138184,-1006.0
-865.5646372854002,13,6,8.98701000213623,-1007.0
-865.5646372854002,14,6,8.00294017791748,-1007.0
-886.7329613183592,15,5,5.812077045440674,-1006.0
-767.4014465019607,16,11,9.742433071136475,-1012.0
-824.8023833194335,17,8,8.36355996131897,-1009.0
-886.7329613183592,18,5,6.666301012039185,-1006.0
-930.7118593749999,19,3,5.301745891571045,-1004.0
-714.198850078903,20,14,15.592820882797241,-1015.0
-731.4860000809261,21,13,13.374050855636597,-1014.0
