Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,10,0,0
3,6,0,0,10,1,-1
3,5,0,1,10,0,-1
0,5,1,1,9,0,-1
0,5,2,1,7,0,-1
0,5,3,0,6,1,-1
0,5,4,1,5,1,-1
1,6,4,1,5,2,-1
1,7,4,1,5,4,-1
1,8,4,0,4,3,-1
0,8,5,1,5,4,-1
0,8,6,1,7,4,-1
0,8,7,1,8,5,-1
0,8,8,1,9,5,-1
0,8,9,1,9,6,-1
0,8,10,0,9,8,-1
1,9,10,1,8,8,-1
0,9,11,0,9,7,-1
0,9,12,0,9,8,-1
0,9,13,1,8,8,-1
3,8,13,0,8,7,-1
0,8,14,0,8,9,-1
2,8,13,0,8,10,-1
0,8,14,0,7,10,-1
2,8,13,0,6,11,-1
2,8,12,1,7,10,-1
0,8,13,0,6,11,-1
1,9,13,0,6,12,-1
1,10,13,1,6,13,-1
0,10,14,1,7,14,-1
2,10,13,1,8,14,-1
3,9,13,1,9,14,-1
2,9,12,1,9,13,-1
3,8,12,1,8,12,-101
3,8,12,1,8,12,-101
