X,Y
0,9
0,10
1,10
2,10
2,9
2,10
4,3
5,3
4,3
4,4
4,3
3,3
3,4
4,4
3,4
6,5
7,5
8,5
8,4
7,4
7,3
7,6
8,6
1,4
1,5
1,4
9,5
9,4
10,4
4,7
2,6
