Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
347.075389788213,0,39,209.6843421459198,960.0
570.5376872539538,1,21,85.19007706642151,978.0
602.2487176898924,2,19,87.34634280204773,980.0
570.5376872539538,3,21,91.5884940624237,978.0
367.17989721311034,4,37,150.46023607254028,962.0
540.3923889457899,5,23,105.37357902526855,976.0
484.49357370122544,6,27,123.23088693618774,972.0
511.7355147415915,7,25,103.32973003387451,974.0
458.59670349972737,8,29,127.77324891090393,970.0
511.7355147415915,9,25,102.84468197822571,974.0
484.49357370122544,10,27,115.33845591545105,972.0
670.6974923009166,11,15,61.640795946121216,984.0
570.5376872539538,12,21,90.18582701683044,978.0
511.7355147415915,13,25,104.16268801689148,974.0
540.3923889457899,14,23,89.7845048904419,976.0
433.9784912644283,15,31,129.88122010231018,968.0
635.6068036185586,16,17,70.43874192237854,982.0
570.5376872539538,17,21,94.75602197647095,978.0
458.59670349972737,18,29,129.92469382286072,970.0
367.17989721311034,19,37,156.63250303268433,962.0
570.5376872539538,20,21,106.01969289779663,978.0
602.2487176898924,21,19,79.32713723182678,980.0
484.49357370122544,22,27,114.85954189300537,972.0
635.6068036185586,23,17,36.607194900512695,982.0
484.49357370122544,24,27,130.03925013542175,972.0
