Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,7,8,0
1,8,0,0,8,8,-1
1,9,0,0,7,8,-1
1,10,0,0,6,8,-1
0,10,1,1,5,8,-1
2,10,0,0,5,7,-1
3,9,0,0,5,6,-1
3,8,0,0,5,7,-1
1,9,0,0,4,7,-1
0,9,1,0,5,7,-1
1,10,1,0,5,6,-1
3,9,1,0,6,6,-1
2,9,0,0,6,5,-1
3,8,0,0,7,5,-1
0,8,1,0,8,5,-1
2,8,0,0,8,4,-1
1,9,0,0,7,4,-1
0,9,1,0,7,3,-1
2,9,0,0,7,4,-1
0,9,1,0,8,4,-1
2,9,0,0,7,4,-1
0,9,1,0,8,4,-1
2,9,0,0,7,4,-1
0,9,1,0,7,3,-1
1,10,1,0,7,2,-1
3,9,1,0,7,3,-1
2,9,0,1,7,2,-1
1,10,0,1,7,1,-1
1,11,0,1,9,1,-1
0,11,1,1,10,1,-1
1,12,1,1,10,0,-1
0,12,2,1,11,0,-1
0,12,3,1,11,2,-1
0,12,4,1,11,3,-1
1,13,4,1,13,3,-1
3,12,4,1,12,3,-1
1,13,4,1,13,3,-1
3,12,4,1,12,3,-1
1,13,4,1,13,4,-101
1,13,4,1,13,4,-101
