Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
746.4413141680927,0,11,1.1999499797821045,988.0
-805.1823237364478,1,9,1.2118568420410156,-1010.0
511.7355147415915,2,25,3.620863914489746,974.0
-714.198850078903,3,14,2.113306999206543,-1015.0
-767.4014465019607,4,11,1.8536767959594727,-1012.0
-355.4470558699054,5,44,5.9264631271362305,-1045.0
-767.4014465019607,6,11,1.6020569801330566,-1012.0
-649.2653366896044,7,18,2.865485906600952,-1019.0
-824.8023833194335,8,8,1.3318428993225098,-1009.0
-619.1828606905551,9,20,3.0003950595855713,-1021.0
-844.9255213532653,10,7,1.16715407371521,-1008.0
-824.8023833194335,11,8,1.3057210445404053,-1009.0
-634.0337032723642,12,19,2.738643169403076,-1020.0
-634.0337032723642,13,19,3.183055877685547,-1020.0
-767.4014465019607,14,11,1.6068270206451416,-1012.0
-563.4005376636011,15,24,3.1634271144866943,-1025.0
-749.2164103394115,16,12,1.6544418334960938,-1013.0
-604.7032891732913,17,21,1.9959330558776855,-1022.0
-767.4014465019607,18,11,1.9175310134887695,-1012.0
602.2487176898924,19,19,2.9102280139923096,980.0
-824.8023833194335,20,8,0.8490219116210938,-1009.0
-731.4860000809261,21,13,1.4498651027679443,-1014.0
-886.7329613183592,22,5,0.6087179183959961,-1006.0
-604.7032891732913,23,21,2.439455986022949,-1022.0
-886.7329613183592,24,5,0.6941380500793457,-1006.0
