Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,2,13,0
1,8,0,1,2,11,-1
3,7,0,1,2,9,-1
1,8,0,1,3,9,-1
1,9,0,1,3,8,-1
1,10,0,1,4,7,-1
1,11,0,1,5,6,-1
3,10,0,1,5,4,-1
0,10,1,1,7,4,-1
2,10,0,1,7,2,-1
1,11,0,1,9,2,-1
1,12,0,1,10,1,-1
1,13,0,1,9,1,-1
1,14,0,1,11,1,-1
0,14,1,1,12,2,-1
2,14,0,1,13,2,-1
3,13,0,1,14,1,-1
3,12,0,1,13,1,-1
3,11,0,1,12,1,-1
3,10,0,1,11,1,-1
3,9,0,1,9,1,-1
1,10,0,1,9,0,-1
1,11,0,1,9,1,-1
1,12,0,1,11,1,-1
1,13,0,1,12,0,-1
0,13,1,1,13,0,-1
0,13,2,1,13,1,-1
0,13,3,1,13,0,-1
0,13,4,1,13,1,-1
0,13,5,1,13,2,-1
0,13,6,1,13,4,-1
3,12,6,1,13,5,-1
3,11,6,1,13,4,-1
0,11,7,1,13,3,-1
0,11,8,0,13,4,-1
3,10,8,1,13,5,-1
3,9,8,1,12,5,-1
0,9,9,1,12,6,-1
0,9,10,1,11,6,-1
0,9,11,1,11,8,-1
3,8,11,0,12,9,-1
2,8,10,1,11,8,-1
0,8,11,1,10,8,-1
0,8,12,1,10,9,-1
0,8,13,1,9,10,-1
3,7,13,1,9,11,-1
0,7,14,1,9,13,999
0,7,14,1,9,13,999
