Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,2,13,0
3,6,0,1,2,11,-1
0,6,1,1,3,10,-1
1,7,1,1,4,9,-1
1,8,1,1,4,7,-1
1,9,1,1,4,5,-1
1,10,1,1,5,5,-1
2,10,0,1,6,4,-1
3,9,0,1,6,3,-1
1,10,0,1,7,2,-1
1,11,0,1,8,3,-1
3,10,0,1,8,1,-1
1,11,0,1,9,2,-1
1,12,0,1,9,1,-1
1,13,0,1,8,1,-1
0,13,1,1,9,1,-1
0,13,2,1,10,0,-1
0,13,3,1,10,1,-1
1,14,3,1,12,1,-1
3,13,3,1,12,2,-1
0,13,4,1,12,3,-1
0,13,5,1,13,4,-1
3,12,5,1,14,5,-1
3,11,5,1,13,5,-1
3,10,5,1,12,5,-1
3,9,5,1,10,5,-1
3,8,5,1,8,5,-101
3,8,5,1,8,5,-101
