Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,2,0,-1
0,5,2,4,0,-1
0,5,3,4,1,-1
1,6,3,5,2,-1
1,7,3,5,3,-1
0,7,4,5,2,-1
1,8,4,5,3,-1
1,9,4,6,3,-1
2,9,3,7,3,-1
2,9,2,7,4,-1
3,8,2,8,4,-1
2,8,1,9,4,-1
0,8,2,8,4,-1
2,8,1,7,4,-1
2,8,0,6,3,-1
0,8,1,7,3,-1
0,8,2,6,4,-1
2,8,1,6,3,-1
2,8,0,7,3,-1
0,8,1,6,3,-1
3,7,1,5,3,-1
2,7,0,5,2,-1
0,7,1,5,1,-1
1,8,1,6,1,-1
0,8,2,8,1,-1
2,8,1,7,1,-1
3,7,1,6,1,-1
3,6,1,5,0,-1
1,7,1,5,1,-1
1,8,1,6,1,-1
0,8,2,7,1,-1
1,9,2,6,0,-1
0,9,3,7,0,-1
0,9,4,7,1,-1
0,9,5,6,1,-1
1,10,5,7,1,-1
0,10,6,8,1,-1
0,10,7,9,2,-1
0,10,8,9,3,-1
3,9,8,9,4,-1
3,8,8,9,6,-1
3,7,8,9,7,-1
3,6,8,9,8,-1
0,6,9,8,8,-1
0,6,10,7,9,-1
3,5,10,5,9,999
3,5,10,5,9,999
