Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,14,1,0
3,6,0,1,12,1,-1
3,5,0,1,10,1,-1
3,4,0,1,8,1,-1
3,3,0,1,7,1,-1
3,2,0,1,6,1,-1
3,1,0,1,7,0,-1
0,1,1,1,5,0,-1
0,1,2,1,4,0,-1
0,1,3,1,2,0,-1
0,1,4,1,3,1,-1
0,1,5,1,4,2,-1
0,1,6,1,5,3,-1
0,1,7,1,5,2,-1
0,1,8,1,5,1,-1
0,1,9,1,4,2,-1
1,2,9,1,4,3,-1
1,3,9,1,4,5,-1
0,3,10,1,4,6,-1
1,4,10,1,4,8,-1
1,5,10,1,4,9,-1
1,6,10,1,4,10,-1
0,6,11,1,3,11,-1
0,6,12,1,4,11,-1
1,7,12,1,5,12,-1
0,7,13,1,7,12,-1
0,7,14,1,7,14,999
0,7,14,1,7,14,999
