Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,1,0,-1
0,6,1,2,0,-1
0,6,2,3,0,-1
0,6,3,4,0,-1
0,6,4,5,0,-1
3,5,4,5,1,-1
3,4,4,5,0,-1
1,5,4,5,1,-1
3,4,4,6,1,-1
3,3,4,6,2,-1
0,3,5,6,1,-1
3,2,5,6,2,-1
2,2,4,6,1,-1
3,1,4,5,1,-1
3,0,4,6,1,-1
0,0,5,6,2,-1
0,0,6,6,1,-1
0,0,7,6,2,-1
0,0,8,6,1,-1
2,0,7,6,2,-1
2,0,6,6,1,-1
2,0,5,6,2,-1
2,0,4,6,1,-1
0,0,5,5,1,-1
2,0,4,6,1,-1
0,0,5,6,2,-1
0,0,6,6,1,-1
2,0,5,6,2,-1
0,0,6,6,1,-1
2,0,5,6,2,-1
2,0,4,6,1,-1
0,0,5,5,1,-1
2,0,4,4,1,-1
0,0,5,4,1,-1
0,0,6,3,1,-1
0,0,7,3,2,-1
1,1,7,2,2,-1
3,0,7,2,3,-1
0,0,8,1,3,-1
1,1,8,1,4,-1
1,2,8,0,4,-1
1,3,8,0,5,-1
1,4,8,0,6,-1
0,4,9,0,4,-1
0,4,10,0,5,-1
1,5,10,0,6,999
1,5,10,0,6,999
