Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,12,5,0
3,6,0,1,11,5,-1
3,5,0,1,12,4,-1
3,4,0,1,10,4,-1
3,3,0,1,11,5,-1
3,2,0,1,10,5,-1
3,1,0,1,8,5,-1
3,0,0,1,7,5,-1
0,0,1,1,6,4,-1
2,0,0,1,5,4,-1
1,1,0,1,4,4,-1
3,0,0,1,4,3,-1
1,1,0,1,3,3,-1
3,0,0,1,2,2,-1
1,1,0,1,1,3,-1
1,2,0,1,1,2,-1
1,3,0,1,2,1,-1
1,4,0,1,3,1,-1
1,5,0,1,4,2,-1
1,6,0,1,5,1,-1
1,7,0,1,5,2,-1
1,8,0,1,6,2,-1
1,9,0,1,7,1,-1
1,10,0,1,9,1,-1
1,11,0,1,8,2,-1
1,12,0,1,9,2,-1
3,11,0,1,9,1,-1
1,12,0,1,10,1,-1
1,13,0,1,9,0,-1
1,14,0,1,11,0,-1
0,14,1,1,12,0,-1
3,13,1,1,13,0,-1
3,12,1,1,13,1,-1
3,11,1,1,12,1,-1
0,11,2,0,13,1,-1
3,10,2,1,11,1,-1
3,9,2,1,10,1,-1
3,8,2,1,10,0,-1
0,8,3,1,10,1,-1
3,7,3,1,8,1,-1
0,7,4,1,8,3,-1
0,7,5,1,7,3,-1
1,8,5,1,8,3,-1
0,8,6,1,8,4,-1
0,8,7,1,8,6,-1
0,8,8,1,9,7,-1
0,8,9,1,9,6,-1
0,8,10,1,8,6,-1
0,8,11,1,9,5,-1
0,8,12,1,9,4,-1
0,8,13,0,9,5,-1
3,7,13,1,9,6,-1
3,6,13,0,9,5,-1
1,7,13,0,8,6,-1
1,8,13,0,7,7,-1
2,8,12,0,6,7,-1
3,7,12,0,7,7,-1
3,6,12,0,7,6,-1
0,6,13,0,7,7,-101
0,6,14,0,7,8,-101
1,7,14,0,7,7,-101
1,7,14,0,7,7,-101
