Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,0,1,-1
3,5,0,0,0,-1
1,6,0,1,0,-1
1,7,0,1,1,-1
3,6,0,1,0,-1
0,6,1,0,0,-1
1,7,1,1,0,-1
2,7,0,0,0,-1
1,8,0,0,1,-1
1,9,0,1,1,-1
1,10,0,1,0,-1
0,10,1,0,0,-1
2,10,0,0,1,-1
0,10,1,0,0,-1
0,10,2,1,0,-1
3,9,2,0,0,-1
0,9,3,1,0,-1
0,9,4,0,0,-1
0,9,5,1,0,-1
0,9,6,0,0,-1
0,9,7,1,0,-1
2,9,6,1,1,-1
2,9,5,0,1,-1
0,9,6,1,1,-1
1,10,6,1,2,-1
0,10,7,1,3,-1
0,10,8,2,3,-1
2,10,7,3,3,-1
3,9,7,3,4,-1
1,10,7,3,4,-1
0,10,8,4,4,-1
2,10,7,5,4,-1
0,10,8,6,4,-1
0,10,9,7,4,-1
0,10,10,8,4,-1
3,9,10,9,4,-1
3,8,10,9,5,-1
3,7,10,9,6,-1
3,6,10,8,7,-1
3,5,10,7,8,999
3,5,10,7,8,999
