X,Y
1,7
0,7
0,6
0,7
0,8
0,7
0,8
0,9
1,9
2,9
2,10
3,10
3,9
5,6
6,6
6,7
7,7
7,8
6,8
5,8
4,8
5,8
6,8
3,3
3,2
3,1
6,2
9,3
10,3
