Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,0,1,-1
0,5,2,0,0,-1
1,6,2,0,1,-1
3,5,2,0,2,-1
0,5,3,0,1,-1
0,5,4,0,2,-1
2,5,3,0,1,-1
3,4,3,0,2,-1
1,5,3,1,2,-1
3,4,3,1,1,-1
1,5,3,0,1,-1
2,5,2,1,1,-1
0,5,3,1,2,-1
2,5,2,1,1,-1
3,4,2,1,0,-1
0,4,3,1,1,-1
1,5,3,1,0,-1
0,5,4,1,1,-1
1,6,4,2,1,-1
0,6,5,2,0,-1
2,6,4,3,0,-1
3,5,4,2,0,-1
3,4,4,3,0,-1
1,5,4,2,0,-1
1,6,4,1,0,-1
2,6,3,1,1,-1
0,6,4,1,0,-1
0,6,5,1,1,-1
2,6,4,0,1,-1
1,7,4,0,0,-1
0,7,5,1,0,-1
1,8,5,2,0,-1
0,8,6,1,0,-1
0,8,7,0,0,-1
1,9,7,0,1,-1
1,10,7,0,2,-1
0,10,8,2,2,-1
0,10,9,2,3,-1
0,10,10,2,2,-1
2,10,9,2,1,-1
0,10,10,2,2,-1
2,10,9,2,1,-1
0,10,10,1,1,-1
2,10,9,2,1,-1
0,10,10,2,2,-1
3,9,10,2,3,-1
2,9,9,2,4,-1
1,10,9,3,5,-1
0,10,10,2,5,-1
3,9,10,4,5,-1
1,10,10,5,5,-1
3,9,10,5,6,-1
1,10,10,6,6,-1
2,10,9,8,6,-1
3,9,9,8,8,-1
0,9,10,8,9,-1
1,10,10,10,9,-1
2,10,9,9,9,-1
3,9,9,8,8,-1
0,9,10,8,9,-1
2,9,9,9,9,-1001
2,9,9,9,9,-1001
