Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,0,0,0
1,8,0,1,2,0,-1
1,9,0,1,3,0,-1
1,10,0,1,5,0,-1
0,10,1,0,6,0,-1
1,11,1,1,7,0,-1
1,12,1,1,9,0,-1
0,12,2,1,11,0,-1
0,12,3,1,12,1,-1
0,12,4,1,12,2,-1
3,11,4,1,12,3,-1
3,10,4,1,13,3,-1
2,10,3,0,12,3,-1
3,9,3,0,12,2,-1
3,8,3,0,12,1,-1
1,9,3,0,11,1,-1
0,9,4,0,10,1,-1
0,9,5,0,11,1,-1
0,9,6,0,10,1,-1
0,9,7,0,11,1,-1
3,8,7,0,10,1,-1
0,8,8,0,11,1,-1
0,8,9,0,10,1,-1
0,8,10,0,11,1,-1
1,9,10,0,10,1,-1
1,10,10,0,11,1,-1
0,10,11,0,10,1,-1
3,9,11,0,11,1,-1
0,9,12,0,10,1,-1
0,9,13,0,11,1,-1
0,9,14,0,10,1,-1
3,8,14,0,10,0,-1
3,7,14,0,10,1,999
3,7,14,0,10,1,999
