Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-886.7329613183592,0,5,0.006471872329711914,-1006.0
-953.550625,1,2,0.0014660358428955078,-1003.0
-886.7329613183592,2,5,0.0032150745391845703,-1006.0
-886.7329613183592,3,5,0.003245115280151367,-1006.0
-930.7118593749999,4,3,0.001917123794555664,-1004.0
-953.550625,5,2,0.0014181137084960938,-1003.0
-886.7329613183592,6,5,0.003123044967651367,-1006.0
-886.7329613183592,7,5,0.0029859542846679688,-1006.0
-786.0527656430365,8,10,0.017583847045898438,-1011.0
-908.4440628906249,9,4,0.011852025985717773,-1005.0
-865.5646372854002,10,6,0.011735916137695312,-1007.0
-908.4440628906249,11,4,0.009217023849487305,-1005.0
-619.1828606905551,12,20,0.011055946350097656,-1021.0
-886.7329613183592,13,5,0.004046916961669922,-1006.0
-886.7329613183592,14,5,0.003301858901977539,-1006.0
-930.7118593749999,15,3,0.0033469200134277344,-1004.0
-824.8023833194335,16,8,0.014934062957763672,-1009.0
-886.7329613183592,17,5,0.012578964233398438,-1006.0
-908.4440628906249,18,4,0.008924007415771484,-1005.0
-908.4440628906249,19,4,0.006865978240966797,-1005.0
-908.4440628906249,20,4,0.010020971298217773,-1005.0
-886.7329613183592,21,5,0.007895946502685547,-1006.0
-930.7118593749999,22,3,0.002933979034423828,-1004.0
-886.7329613183592,23,5,0.003119945526123047,-1006.0
-767.4014465019607,24,11,0.0073549747467041016,-1012.0
