Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
602.2487176898924,0,19,102.44785189628601,980.0
707.610774281043,1,13,60.781705141067505,986.0
707.610774281043,2,13,65.18554496765137,986.0
388.3286229723712,3,35,140.8440420627594,964.0
670.6974923009166,4,15,69.3738968372345,984.0
-714.198850078903,5,14,51.26292395591736,-1015.0
707.610774281043,6,13,59.97767090797424,986.0
635.6068036185586,7,17,62.92692017555237,982.0
-805.1823237364478,8,9,40.54012417793274,-1010.0
-604.7032891732913,9,21,100.70406103134155,-1022.0
570.5376872539538,10,21,117.69912910461426,978.0
-749.2164103394115,11,12,53.31477379798889,-1013.0
707.610774281043,12,13,63.29110503196716,986.0
707.610774281043,13,13,55.54131293296814,986.0
-749.2164103394115,14,12,50.300456047058105,-1013.0
-908.4440628906249,15,4,19.70737600326538,-1005.0
570.5376872539538,16,21,123.89942383766174,978.0
707.610774281043,17,13,54.90031981468201,986.0
602.2487176898924,18,19,95.3212559223175,980.0
670.6974923009166,19,15,72.73207998275757,984.0
670.6974923009166,20,15,70.67196202278137,984.0
707.610774281043,21,13,53.690099000930786,986.0
-467.43599312077737,22,32,130.31434798240662,-1033.0
-697.3438788269304,23,15,54.23533487319946,-1016.0
-844.9255213532653,24,7,36.98975110054016,-1008.0
