Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,0,1,-1
2,5,0,0,2,-1
0,5,1,1,2,-1
1,6,1,1,3,-1
3,5,1,0,3,-1
2,5,0,0,4,-1
0,5,1,0,3,-1
1,6,1,0,4,-1
2,6,0,0,3,-1
0,6,1,0,2,-1
2,6,0,0,3,-1
1,7,0,1,3,-1
1,8,0,2,3,-1
1,9,0,1,3,-1
3,8,0,2,3,-1
1,9,0,3,3,-1
1,10,0,2,3,-1
0,10,1,3,3,-1
2,10,0,2,3,-1
3,9,0,1,3,-1
1,10,0,2,3,-1
3,9,0,3,3,-1
3,8,0,2,3,-1
1,9,0,1,3,-1
1,10,0,0,3,-1
0,10,1,1,3,-1
0,10,2,2,3,-1
3,9,2,1,3,-1
1,10,2,0,3,-1
2,10,1,0,4,-1
0,10,2,0,3,-1
0,10,3,0,4,-1
3,9,3,0,3,-1
0,9,4,1,3,-1
0,9,5,2,3,-1
0,9,6,1,3,-1
3,8,6,1,2,-1
0,8,7,1,3,-1
0,8,8,2,3,-1
0,8,9,1,3,-1
3,7,9,1,2,-1
3,6,9,1,3,-1
3,5,9,1,2,-1
0,5,10,1,3,999
0,5,10,1,3,999
