Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,1,0,-1
3,4,1,0,0,-1
1,5,1,0,1,-1
3,4,1,1,1,-1
0,4,2,1,0,-1
2,4,1,2,0,-1
0,4,2,1,0,-1
2,4,1,2,0,-1
0,4,2,3,0,-1
2,4,1,4,0,-1
2,4,0,2,0,-1
0,4,1,4,0,-1
2,4,0,6,0,-1
3,3,0,4,0,-1
1,4,0,2,0,-1
1,5,0,3,0,-1
0,5,1,4,0,-1
1,6,1,3,0,-1
1,7,1,1,0,-1
2,7,0,2,0,-1
1,8,0,4,0,-1
1,9,0,5,0,-1
1,10,0,6,0,-1
0,10,1,6,1,-1
0,10,2,6,0,-1
3,9,2,7,0,-1
0,9,3,8,0,-1
0,9,4,9,0,-1
0,9,5,10,0,-1
3,8,5,9,0,-1
3,7,5,10,0,-1
3,6,5,9,0,-1
2,6,4,10,0,-1
0,6,5,9,0,-1
2,6,4,10,0,-1
0,6,5,10,1,-1
1,7,5,10,0,-1
3,6,5,9,0,-1
3,5,5,10,0,-1
1,6,5,9,0,-1
3,5,5,10,0,-1
3,4,5,9,0,-1
0,4,6,10,0,-1
0,4,7,9,0,-1
0,4,8,10,0,-1
0,4,9,10,1,-1
1,5,9,10,0,-1
0,5,10,10,1,999
0,5,10,10,1,999
