Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,1,0,-1
1,7,0,2,0,-1
1,8,0,2,1,-1
1,9,0,4,1,-1
1,10,0,3,1,-1
0,10,1,4,1,-1
0,10,2,4,0,-1
2,10,1,5,0,-1
0,10,2,6,0,-1
2,10,1,6,1,-1
2,10,0,7,1,-1
3,9,0,8,1,-1
1,10,0,8,0,-1
0,10,1,10,0,-1
2,10,0,10,1,-1
0,10,1,10,0,-1
0,10,2,10,1,-1
2,10,1,9,0,-1
0,10,2,10,0,-1
0,10,3,9,0,-1
3,9,3,10,0,-1
3,8,3,10,1,-1
3,7,3,10,0,-1
2,7,2,10,1,-1
2,7,1,10,0,-1
0,7,2,9,0,-1
1,8,2,10,0,-1
0,8,3,10,1,-1
3,7,3,10,2,-1
3,6,3,10,3,-1
0,6,4,8,3,-1
0,6,5,7,4,-1
3,5,5,7,5,-1
3,4,5,5,5,-1
0,4,6,6,5,-1
3,3,6,5,5,-1
0,3,7,4,5,-1
0,3,8,5,5,-1
0,3,9,5,7,-1
0,3,10,5,8,-1
1,4,10,5,7,-1
1,5,10,5,9,999
1,5,10,5,9,999
