Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,1,0,-1
3,4,1,1,1,-1
1,5,1,1,2,-1
2,5,0,1,1,-1
1,6,0,0,1,-1
1,7,0,0,2,-1
3,6,0,0,1,-1
0,6,1,0,0,-1
1,7,1,0,1,-1
2,7,0,0,2,-1
0,7,1,0,1,-1
0,7,2,0,2,-1
1,8,2,1,2,-1
1,9,2,0,2,-1
0,9,3,0,1,-1
1,10,3,1,1,-1
0,10,4,2,1,-1
0,10,5,2,2,-1
0,10,6,2,1,-1
0,10,7,2,2,-1
3,9,7,1,2,-1
1,10,7,2,2,-1
3,9,7,2,3,-1
3,8,7,2,2,-1
3,7,7,1,1,-1
0,7,8,1,2,-1
0,7,9,2,2,-1
3,6,9,2,3,-1
3,5,9,3,3,-1
3,4,9,2,3,-1
0,4,10,2,2,-1
3,3,10,2,3,-1
1,4,10,3,3,-1
2,4,9,2,3,-1
0,4,10,3,3,-1
1,5,10,2,3,999
1,5,10,2,3,999
