X,Y
7,2
7,1
7,0
8,0
8,1
8,2
8,3
9,3
9,2
9,1
8,1
8,0
9,0
9,1
10,1
10,0
10,1
2,7
2,8
1,8
0,8
0,9
0,10
1,10
2,10
3,10
8,9
9,9
9,8
9,9
9,8
8,8
9,8
10,8
9,8
9,7
9,8
9,7
7,8
6,8
6,7
6,8
7,8
6,8
7,8
6,4
6,5
8,6
8,5
7,5
3,9
1,4
0,4
0,5
2,2
