Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,2,0,-1
0,5,2,3,0,-1
1,6,2,3,0,-1
3,5,2,4,0,-1
0,5,3,5,1,-1
3,4,3,5,0,-1
0,4,4,5,2,-1
3,3,4,4,3,-1
3,2,4,3,4,-1
1,3,4,2,5,-1
1,4,4,1,4,-1
1,5,4,2,5,-1
2,5,3,3,4,-1
2,5,2,4,4,-1
2,5,1,5,3,-1
1,6,1,5,1,-1
0,6,2,6,0,-1
3,5,2,6,1,-1
0,5,3,5,1,-1
1,6,3,6,2,-1
2,6,2,5,1,-1
1,7,2,6,1,-1
0,7,3,7,2,-1
2,7,2,6,2,-1
0,7,3,6,0,-1
0,7,4,7,0,-1
0,7,5,7,1,-1
0,7,6,8,0,-1
3,6,6,7,1,-1
3,5,6,7,3,-1
0,5,7,7,5,-1
3,4,7,6,5,-1
0,4,8,8,5,-1
0,4,9,7,5,-1
1,5,9,6,5,-1
0,5,10,6,6,999
0,5,10,6,6,999
