Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,4,6,0
0,7,1,0,3,6,-1
1,8,1,0,3,7,-1
0,8,2,1,4,7,-1
0,8,3,0,4,8,-1
3,7,3,1,4,7,-1
3,6,3,0,4,8,-1
1,7,3,0,5,8,-1
1,8,3,0,4,8,-1
1,9,3,1,5,8,-1
0,9,4,0,6,8,-1
1,10,4,0,5,8,-1
0,10,5,0,6,8,-1
2,10,4,0,6,9,-1
1,11,4,0,6,10,-1
1,12,4,0,6,9,-1
0,12,5,0,6,8,-1
1,13,5,0,5,8,-1
2,13,4,0,6,8,-1
0,13,5,0,6,7,-1
0,13,6,0,7,7,-1
0,13,7,0,6,7,-1
3,12,7,0,7,7,-1
0,12,8,0,6,7,-1
1,13,8,0,7,7,-1
3,12,8,0,6,7,-1
3,11,8,0,6,8,-1
1,12,8,0,6,7,-1
0,12,9,0,6,8,-1
0,12,10,0,5,8,-1
1,13,10,0,6,8,-1
0,13,11,0,6,7,-1
0,13,12,0,6,8,-1
1,14,12,0,5,8,-1
0,14,13,0,4,8,-1
0,14,14,0,5,8,-1
2,14,13,0,4,8,-1
2,14,12,0,3,8,-1
3,13,12,0,3,7,-1
2,13,11,0,4,7,-1
2,13,10,0,4,8,-1
3,12,10,0,5,8,-1
3,11,10,0,6,8,-1
3,10,10,0,6,7,-1
3,9,10,0,6,8,-1
2,9,9,0,6,7,-1
0,9,10,0,7,7,-1
0,9,11,0,7,6,-1
0,9,12,0,7,5,-1
3,8,12,0,6,5,-1
0,8,13,0,6,4,-1
1,9,13,0,6,5,-1
3,8,13,0,6,4,-1
0,8,14,0,6,3,-1
3,7,14,0,6,4,999
3,7,14,0,6,4,999
