Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,1,12,0
1,8,0,1,1,13,-1
1,9,0,1,1,11,-1
1,10,0,1,2,11,-1
1,11,0,1,2,10,-1
1,12,0,1,2,9,-1
1,13,0,1,4,9,-1
1,14,0,1,3,10,-1
0,14,1,1,4,9,-1
2,14,0,1,5,8,-1
0,14,1,1,7,8,-1
2,14,0,1,8,7,-1
0,14,1,1,9,6,-1
2,14,0,1,9,5,-1
3,13,0,1,8,5,-1
1,14,0,1,9,5,-1
3,13,0,1,8,4,-1
1,14,0,1,10,4,-1
3,13,0,1,9,4,-1
1,14,0,1,10,3,-1
3,13,0,1,10,2,-1
1,14,0,1,11,2,-1
0,14,1,1,12,2,-1
2,14,0,1,12,1,-1
0,14,1,1,12,3,-1
2,14,0,1,13,4,-1
3,13,0,1,13,2,-1
3,12,0,1,13,1,-1
3,11,0,1,11,1,-1
3,10,0,1,10,0,-101
3,10,0,1,10,0,-101
