Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
3,4,0,1,0,-1
0,4,1,1,1,-1
0,4,2,1,0,-1
1,5,2,2,0,-1
3,4,2,1,0,-1
1,5,2,1,1,-1
3,4,2,1,2,-1
1,5,2,1,3,-1
2,5,1,1,4,-1
2,5,0,1,5,-1
1,6,0,2,5,-1
1,7,0,3,5,-1
1,8,0,3,4,-1
0,8,1,3,5,-1
2,8,0,3,4,-1
1,9,0,2,4,-1
1,10,0,1,4,-1
0,10,1,0,4,-1
0,10,2,0,3,-1
0,10,3,0,4,-1
0,10,4,1,4,-1
2,10,3,1,3,-1
0,10,4,0,3,-1
2,10,3,0,4,-1
0,10,4,1,4,-1
2,10,3,0,4,-1
0,10,4,1,4,-1
0,10,5,1,3,-1
3,9,5,1,4,-1
1,10,5,0,4,-1
3,9,5,0,3,-1
2,9,4,0,4,-1
0,9,5,0,3,-1
3,8,5,0,4,-1
0,8,6,0,5,-1
0,8,7,1,5,-1
3,7,7,1,4,-1
1,8,7,2,4,-1
1,9,7,2,5,-1
2,9,6,2,4,-1
3,8,6,2,5,-1
1,9,6,2,4,-1
0,9,7,2,5,-1
0,9,8,3,5,-1
2,9,7,2,5,-1
0,9,8,2,4,-1
1,10,8,2,5,-1
0,10,9,1,5,-1
0,10,10,2,5,-1
3,9,10,3,5,-1
3,8,10,3,4,-1
3,7,10,3,5,-1
3,6,10,3,4,-1
3,5,10,2,4,999
3,5,10,2,4,999
