Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,2,0,-1
0,6,1,2,1,-1
0,6,2,3,1,-1
0,6,3,4,1,-1
1,7,3,4,2,-1
1,8,3,6,2,-1
1,9,3,6,3,-1
2,9,2,6,2,-1
2,9,1,6,3,-1
2,9,0,5,3,-1
3,8,0,6,3,-1
1,9,0,7,3,-1
0,9,1,8,3,-1
2,9,0,7,3,-1
1,10,0,7,4,-1
3,9,0,7,3,-1
3,8,0,7,4,-1
1,9,0,7,3,-1
0,9,1,6,3,-1
2,9,0,7,3,-1
1,10,0,8,3,-1
3,9,0,7,3,-1
3,8,0,8,3,-1
1,9,0,7,3,-1
3,8,0,8,3,-1
1,9,0,9,3,-1
3,8,0,8,3,-1
1,9,0,7,3,-1
1,10,0,8,3,-1
3,9,0,7,3,-1
1,10,0,8,3,-1
3,9,0,9,3,-1
3,8,0,8,3,-1
1,9,0,7,3,-1
1,10,0,8,3,-1
3,9,0,7,3,-1
1,10,0,6,3,-1
0,10,1,7,3,-1
2,10,0,8,3,-1
3,9,0,7,3,-1
3,8,0,8,3,-1
1,9,0,7,3,-1
3,8,0,8,3,-1
1,9,0,7,3,-1
3,8,0,8,3,-1
1,9,0,7,3,-1
3,8,0,8,3,-1
1,9,0,7,3,-1
1,10,0,8,3,-1
3,9,0,7,3,-1
3,8,0,8,3,-1
1,9,0,7,3,-1
3,8,0,8,3,-1
1,9,0,7,3,-1
3,8,0,6,3,-1
1,9,0,7,3,-1
3,8,0,6,3,-1
1,9,0,7,3,-1
3,8,0,8,3,-1
1,9,0,7,3,-1
0,9,1,8,3,-1
2,9,0,7,3,-1
3,8,0,8,3,-1
1,9,0,7,3,-1
3,8,0,8,3,-1
1,9,0,7,3,-1
1,10,0,8,3,-1
3,9,0,7,3,-1
3,8,0,8,3,-1
1,9,0,7,3,-1
3,8,0,8,3,-1
1,9,0,8,4,-1
3,8,0,8,3,-1
1,9,0,8,4,-1
3,8,0,8,3,-1
1,9,0,7,3,-1
3,8,0,8,3,-1
1,9,0,9,3,-1
3,8,0,8,3,-1
1,9,0,9,3,-1
3,8,0,8,3,-1
1,9,0,7,3,-1
3,8,0,8,3,-1
1,9,0,7,3,-1
3,8,0,8,3,-1
1,9,0,7,3,-1
3,8,0,8,3,-1
1,9,0,7,3,-1
3,8,0,8,3,-1
1,9,0,7,3,-1
1,10,0,8,3,-1
3,9,0,9,3,-1
3,8,0,8,3,-1
1,9,0,7,3,-1
1,10,0,8,3,-1
3,9,0,7,3,-1
3,8,0,8,3,-1
1,9,0,7,3,-1
3,8,0,7,4,-1
1,9,0,6,4,-1
3,8,0,7,4,-1
1,9,0,7,3,-1
3,8,0,6,3,-1
1,9,0,7,3,-1
3,8,0,8,3,-1
1,9,0,7,3,-1
1,10,0,8,3,-1
3,9,0,9,3,-1
3,8,0,8,3,-1
1,9,0,7,3,-1
3,8,0,8,3,-1
1,9,0,7,3,-1
3,8,0,8,3,-1
1,9,0,7,3,-1
1,10,0,8,3,-1
3,9,0,7,3,-1
3,8,0,8,3,-1
1,9,0,8,4,-1
3,8,0,8,3,-1
1,9,0,7,3,-1
1,10,0,8,3,-1
3,9,0,7,3,-1
3,8,0,7,4,-1
1,9,0,7,3,-1
3,8,0,8,3,-1
1,9,0,7,3,-1
3,8,0,8,3,-1
1,9,0,7,3,-1
1,10,0,8,3,-1
3,9,0,7,3,-1
3,8,0,8,3,-1
1,9,0,9,3,-1
3,8,0,8,3,-1
1,9,0,7,3,-1
0,9,1,8,3,-1
2,9,0,8,4,-1
3,8,0,8,3,-1
1,9,0,7,3,-1
1,10,0,8,3,-1
3,9,0,7,3,-1
3,8,0,8,3,-1
1,9,0,8,4,-1
3,8,0,8,3,-1
1,9,0,7,3,-1
1,10,0,8,3,-1
3,9,0,8,4,-1
3,8,0,8,3,-1
1,9,0,7,3,-1
1,10,0,8,3,-1
3,9,0,7,3,-1
3,8,0,8,3,-1
1,9,0,7,3,-1
1,10,0,7,4,-1
3,9,0,7,3,-1
3,8,0,8,3,-1
1,9,0,7,3,-1
3,8,0,8,3,-1
1,9,0,7,3,-1
3,8,0,8,3,-1
1,9,0,7,3,-1
0,9,1,8,3,-1
2,9,0,7,3,-1
1,10,0,8,3,-1
3,9,0,7,3,-1
1,10,0,8,3,-1
3,9,0,9,3,-1
3,8,0,9,4,-1
1,9,0,9,3,-1
3,8,0,9,2,-1
1,9,0,9,0,-1001
1,9,0,9,0,-1001
