Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,13,14,0
0,7,1,0,12,14,-1
1,8,1,0,12,13,-1
0,8,2,0,12,14,-1
3,7,2,0,12,13,-1
3,6,2,0,12,14,-1
0,6,3,0,12,13,-1
0,6,4,0,12,14,-1
1,7,4,0,13,14,-1
2,7,3,0,12,14,-1
3,6,3,0,12,13,-1
3,5,3,0,13,13,-1
3,4,3,1,13,12,-1
3,3,3,1,13,11,-1
3,2,3,1,12,11,-1
3,1,3,1,13,10,-1
2,1,2,1,12,10,-1
2,1,1,1,10,10,-1
2,1,0,1,9,9,-1
3,0,0,1,8,9,-1
1,1,0,1,8,7,-1
3,0,0,1,7,7,-1
1,1,0,1,7,8,-1
3,0,0,1,7,7,-1
1,1,0,1,6,6,-1
3,0,0,1,5,6,-1
1,1,0,1,5,5,-1
3,0,0,1,4,6,-1
1,1,0,1,4,4,-1
3,0,0,1,4,3,-1
0,0,1,1,3,4,-1
2,0,0,1,3,5,-1
0,0,1,1,3,4,-1
2,0,0,1,3,3,-1
0,0,1,1,1,3,-1
2,0,0,1,1,4,-1
1,1,0,1,0,3,-1
1,2,0,1,0,1,-1
1,3,0,1,1,1,-1
1,4,0,1,3,1,-1
1,5,0,1,4,2,-1
1,6,0,1,5,1,-1
1,7,0,1,6,1,-1
1,8,0,1,7,1,-1
1,9,0,1,8,1,-1
1,10,0,1,9,2,-1
1,11,0,1,10,1,-1
1,12,0,1,11,0,-1
1,13,0,1,10,1,-1
1,14,0,1,11,1,-1
0,14,1,1,13,1,-1
0,14,2,1,14,0,-1
0,14,3,1,12,0,-1
0,14,4,1,12,1,-1
0,14,5,1,13,0,-1
0,14,6,1,13,2,-1
0,14,7,1,13,4,-1
0,14,8,1,13,6,-1
0,14,9,1,12,7,-1
0,14,10,1,13,8,-1
0,14,11,1,13,9,-1
0,14,12,1,13,10,-1
0,14,13,1,13,12,-1
0,14,14,1,14,11,-1
3,13,14,1,13,11,-1
3,12,14,1,13,13,-1
3,11,14,1,12,14,-1
1,12,14,1,12,14,-101
1,12,14,1,12,14,-101
