Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,13,14,0
1,8,0,1,13,13,-1
3,7,0,0,12,14,-1
0,7,1,0,13,14,-1
1,8,1,1,13,13,-1
2,8,0,1,13,11,-1
3,7,0,1,14,10,-1
3,6,0,1,13,9,-1
3,5,0,1,13,10,-1
3,4,0,1,12,9,-1
3,3,0,1,11,10,-1
3,2,0,1,11,9,-1
3,1,0,1,9,9,-1
3,0,0,1,10,8,-1
0,0,1,1,9,8,-1
2,0,0,1,10,7,-1
0,0,1,1,9,7,-1
2,0,0,1,7,7,-1
0,0,1,1,6,7,-1
2,0,0,1,5,6,-1
1,1,0,1,5,7,-1
3,0,0,1,5,5,-1
0,0,1,1,4,5,-1
2,0,0,1,3,4,-1
1,1,0,1,4,3,-1
3,0,0,1,3,3,-1
1,1,0,1,3,2,-1
3,0,0,1,1,2,-1
1,1,0,1,1,1,-1
1,2,0,1,2,0,-101
1,2,0,1,2,0,-101
