Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,12,1,0
3,6,0,1,11,1,-1
3,5,0,1,11,2,-1
0,5,1,1,10,1,-1
0,5,2,1,8,1,-1
0,5,3,1,7,1,-1
3,4,3,1,6,1,-1
0,4,4,1,5,2,-1
3,3,4,1,4,3,-1
0,3,5,1,5,2,-1
0,3,6,0,5,3,-1
1,4,6,0,4,3,-1
0,4,7,1,3,4,-1
0,4,8,0,4,3,-1
3,3,8,0,4,4,-1
0,3,9,0,3,4,-1
0,3,10,0,3,5,-1
0,3,11,0,3,6,-1
1,4,11,0,4,6,-1
1,5,11,0,4,8,-1
1,6,11,1,5,8,-1
0,6,12,1,5,9,-1
0,6,13,1,5,10,-1
0,6,14,1,5,8,-1
2,6,13,1,5,9,-1
0,6,14,1,5,10,-1
2,6,13,1,5,11,-1
0,6,14,1,5,12,-1
1,7,14,1,6,13,999
1,7,14,1,6,13,999
