Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,2,0,-1
1,6,1,3,0,-1
1,7,1,4,0,-1
0,7,2,5,0,-1
0,7,3,6,0,-1
3,6,3,5,0,-1
3,5,3,6,0,-1
3,4,3,6,1,-1
3,3,3,7,1,-1
3,2,3,7,0,-1
1,3,3,7,1,-1
3,2,3,7,2,-1
3,1,3,7,1,-1
0,1,4,7,2,-1
1,2,4,7,1,-1
2,2,3,7,2,-1
2,2,2,7,1,-1
0,2,3,7,0,-1
0,2,4,7,1,-1
0,2,5,7,2,-1
2,2,4,7,1,-1
0,2,5,6,1,-1
3,1,5,7,1,-1
1,2,5,7,2,-1
2,2,4,7,1,-1
3,1,4,7,2,-1
1,2,4,8,2,-1
2,2,3,7,2,-1
2,2,2,8,2,-1
3,1,2,7,2,-1
0,1,3,7,1,-1
0,1,4,6,1,-1
1,2,4,7,1,-1
0,2,5,7,2,-1
2,2,4,7,1,-1
0,2,5,7,2,-1
2,2,4,7,1,-1
1,3,4,7,2,-1
3,2,4,7,1,-1
0,2,5,6,1,-1
1,3,5,5,1,-1
1,4,5,4,1,-1
1,5,5,4,3,-1
2,5,4,5,4,-1001
2,5,4,5,4,-1001
