X,Y
3,9
3,10
3,9
2,9
2,8
2,7
1,7
0,7
0,6
1,6
2,6
2,5
8,6
7,6
6,6
5,6
6,6
5,6
5,7
5,6
4,6
5,6
5,5
4,5
4,4
4,5
4,4
4,5
6,2
5,2
6,2
7,2
7,1
8,1
9,1
10,1
10,2
10,3
10,4
9,4
10,4
10,5
9,5
1,4
1,5
9,9
9,0
10,0
9,0
8,4
