Depth 100,Depth 1000
999,999
999,999
-101,999
999,999
999,999
999,999
999,999
999,999
999,999
-101,999
999,999
999,999
999,999
999,999
-101,999
999,-101
-101,999
999,999
999,999
-1,999
999,999
-101,999
999,999
999,-101
999,999
999,999
999,999
-101,999
999,999
999,999
-101,999
999,999
999,999
999,999
999,999
999,999
999,999
-101,999
-126,999
999,999
-101,999
999,999
999,999
999,999
999,999
-101,999
-1,999
999,999
-101,999
999,999
