X,Y
4,5
4,6
5,6
5,5
0,2
0,3
0,2
1,2
0,2
1,2
0,2
1,2
2,2
2,1
2,0
2,1
2,0
3,0
3,1
8,4
8,3
7,3
7,2
6,2
5,2
5,3
6,3
8,2
9,4
9,3
9,4
9,5
3,4
4,4
4,3
3,3
6,8
0,8
0,5
