Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,1,1,-1
1,7,0,2,1,-1
1,8,0,3,1,-1
1,9,0,5,1,-1
1,10,0,7,1,-1
0,10,1,8,1,-1
0,10,2,9,1,-1
0,10,3,10,2,-1
2,10,2,10,3,-1
0,10,3,9,4,-1
2,10,2,9,5,-1
3,9,2,9,3,-1
0,9,3,8,4,-1
2,9,2,8,2,-1
3,8,2,7,2,-1
3,7,2,6,1,-1
0,7,3,7,2,-1
1,8,3,8,2,-1
2,8,2,7,2,-1
3,7,2,6,1,-1
0,7,3,7,2,-1
2,7,2,6,2,-1
3,6,2,5,1,-1
1,7,2,6,1,-1
0,7,3,7,2,-1
2,7,2,6,1,-1
0,7,3,6,2,-1
0,7,4,6,3,-1
0,7,5,6,4,-1
0,7,6,7,4,-1
3,6,6,7,6,-1
0,6,7,6,6,-1
0,6,8,5,6,-1
0,6,9,5,7,-1
3,5,9,5,8,-1
0,5,10,5,9,999
0,5,10,5,9,999
