Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-697.3438788269304,0,15,67.61107397079468,-1016.0
-749.2164103394115,1,12,128.56025385856628,-1013.0
-824.8023833194335,2,8,47.78856611251831,-1009.0
-786.0527656430365,3,10,46.1555290222168,-1011.0
-714.198850078903,4,14,75.16273188591003,-1015.0
-749.2164103394115,5,12,81.49715399742126,-1013.0
-786.0527656430365,6,10,68.32431817054749,-1011.0
-512.9907278332105,7,28,115.00750780105591,-1029.0
-389.06637473225294,8,40,182.5832109451294,-1041.0
-714.198850078903,9,14,81.30627012252808,-1015.0
-550.3155242220109,10,25,112.67012906074524,-1026.0
-680.9102818562571,11,16,155.80094814300537,-1017.0
-865.5646372854002,12,6,30.518458127975464,-1007.0
-680.9102818562571,13,16,52.56317615509033,-1017.0
-749.2164103394115,14,12,60.610177993774414,-1013.0
-865.5646372854002,15,6,28.603543043136597,-1007.0
-714.198850078903,16,14,57.84231185913086,-1015.0
-865.5646372854002,17,6,26.71304488182068,-1007.0
-824.8023833194335,18,8,37.851754903793335,-1009.0
-865.5646372854002,19,6,28.264425039291382,-1007.0
-749.2164103394115,20,12,60.462470054626465,-1013.0
-537.5576361164607,21,26,118.1235990524292,-1027.0
-590.5857069439589,22,22,104.65986800193787,-1023.0
-714.198850078903,23,14,71.77513384819031,-1015.0
-749.2164103394115,24,12,41.594143867492676,-1013.0
