X,Y
7,0
8,0
8,1
9,1
9,2
1,5
1,4
1,5
1,6
1,7
2,7
2,8
1,8
0,8
0,9
0,10
8,9
9,9
8,9
3,3
4,3
4,2
5,2
6,2
5,2
6,2
6,8
