Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,2,0,-1
0,6,1,4,0,-1
1,7,1,5,0,-1
0,7,2,6,0,-1
1,8,2,7,1,-1
0,8,3,7,2,-1
1,9,3,8,3,-1
3,8,3,8,5,-1
2,8,2,8,3,-1
0,8,3,7,2,-1
1,9,3,7,4,-1
1,10,3,7,3,-1
2,10,2,8,3,-1
2,10,1,9,3,-1
2,10,0,10,3,-1
3,9,0,9,3,-1
1,10,0,10,3,-1
3,9,0,9,3,-1
1,10,0,10,3,-1
3,9,0,9,3,-1
1,10,0,8,3,-1
3,9,0,9,3,-1
1,10,0,10,3,-1
3,9,0,9,3,-1
1,10,0,10,3,-1
3,9,0,10,4,-1
1,10,0,10,3,-1
3,9,0,10,4,-1
1,10,0,10,4,-1
3,9,0,10,3,-1
1,10,0,10,1,-1
0,10,1,9,0,-1
0,10,2,10,0,-1
0,10,3,10,1,-1
0,10,4,10,2,-1
0,10,5,10,3,-1
0,10,6,10,4,-1
0,10,7,9,4,-1
0,10,8,9,6,-1
0,10,9,9,7,-1
0,10,10,10,8,-1
3,9,10,10,9,-1
3,8,10,10,10,-1
3,7,10,8,10,-1
3,6,10,7,10,-1
3,5,10,6,9,999
3,5,10,6,9,999
