Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,0,1,-1
0,5,2,0,0,-1
0,5,3,1,0,-1
3,4,3,1,1,-1
1,5,3,0,1,-1
0,5,4,0,0,-1
1,6,4,1,0,-1
2,6,3,1,1,-1
1,7,3,0,1,-1
1,8,3,1,1,-1
2,8,2,1,0,-1
2,8,1,2,0,-1
1,9,1,3,0,-1
3,8,1,4,0,-1
1,9,1,3,0,-1
1,10,1,2,0,-1
2,10,0,2,1,-1
0,10,1,2,0,-1
0,10,2,1,0,-1
0,10,3,1,1,-1
0,10,4,2,1,-1
0,10,5,2,0,-1
0,10,6,3,0,-1
0,10,7,4,1,-1
0,10,8,4,2,-1
3,9,8,4,3,-1
0,9,9,5,3,-1
0,9,10,5,4,-1
2,9,9,6,4,-1
0,9,10,6,5,-1
3,8,10,7,5,-1
3,7,10,7,6,-1
3,6,10,8,6,-1
3,5,10,8,7,999
3,5,10,8,7,999
