Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,0,1,-1
0,5,2,0,0,-1
0,5,3,1,0,-1
0,5,4,2,0,-1
1,6,4,1,0,-1
1,7,4,2,0,-1
0,7,5,3,0,-1
2,7,4,4,0,-1
0,7,5,5,0,-1
3,6,5,5,2,-1
0,6,6,4,1,-1
1,7,6,4,3,-1
2,7,5,5,3,-1
3,6,5,5,4,-1
0,6,6,5,3,-1
1,7,6,5,4,-1
1,8,6,3,4,-1
1,9,6,3,3,-1
3,8,6,4,3,-1
1,9,6,4,4,-1
3,8,6,5,4,-1
0,8,7,6,5,-1
2,8,6,6,5,-1
2,8,5,6,5,-1
1,9,5,7,5,-1
1,10,5,7,4,-1
3,9,5,9,4,-1
0,9,6,9,5,-1
0,9,7,9,6,-1
2,9,6,10,5,-1
0,9,7,9,6,-1
2,9,6,8,5,-1
2,9,5,8,7,-1
0,9,6,9,6,-1001
0,9,6,9,6,-1001
