Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,0,1,-1
0,5,2,0,0,-1
2,5,1,1,0,-1
0,5,2,1,1,-1
0,5,3,2,1,-1
0,5,4,2,0,-1
3,4,4,1,0,-1
0,4,5,0,0,-1
3,3,5,0,1,-1
2,3,4,1,1,-1
2,3,3,0,1,-1
3,2,3,0,0,-1
1,3,3,0,1,-1
3,2,3,0,0,-1
3,1,3,0,1,-1
1,2,3,0,0,-1
1,3,3,1,0,-1
3,2,3,1,1,-1
3,1,3,1,0,-1
1,2,3,2,0,-1
3,1,3,2,1,-1
1,2,3,2,0,-1
3,1,3,2,1,-1
1,2,3,2,0,-1
3,1,3,3,0,-1
1,2,3,4,0,-1
1,3,3,5,0,-1
3,2,3,4,0,-1
1,3,3,3,0,-1
0,3,4,2,0,-1
2,3,3,1,0,-1
0,3,4,2,0,-1
1,4,4,1,0,-1
2,4,3,1,1,-1
1,5,3,1,0,-1
3,4,3,0,0,-1
2,4,2,1,0,-1
1,5,2,2,0,-1
0,5,3,3,0,-1
0,5,4,2,0,-1
3,4,4,2,1,-1
2,4,3,1,1,-1
2,4,2,0,1,-1
1,5,2,0,0,-1
0,5,3,1,0,-1
3,4,3,2,0,-1
0,4,4,2,1,-1
3,3,4,2,0,-1
1,4,4,1,0,-1
1,5,4,1,1,-1
1,6,4,0,1,-1
2,6,3,1,1,-1
0,6,4,1,0,-1
2,6,3,1,1,-1
2,6,2,1,0,-1
0,6,3,1,1,-1
0,6,4,1,0,-1
1,7,4,0,0,-1
1,8,4,1,0,-1
1,9,4,0,0,-1
1,10,4,0,1,-1
3,9,4,1,1,-1
3,8,4,0,1,-1
1,9,4,1,1,-1
3,8,4,0,1,-1
1,9,4,0,0,-1
2,9,3,0,1,-1
2,9,2,0,0,-1
0,9,3,1,0,-1
1,10,3,2,0,-1
3,9,3,1,0,-1
0,9,4,1,1,-1
0,9,5,2,1,-1
2,9,4,2,0,-1
1,10,4,4,0,-1
3,9,4,6,0,-1
2,9,3,6,1,-1
1,10,3,6,2,-1
0,10,4,7,2,-1
0,10,5,8,3,-1
3,9,5,8,4,-1
0,9,6,8,5,-1
0,9,7,9,6,-1
3,8,7,8,6,-1
2,8,6,7,5,-1
3,7,6,7,6,-1001
3,7,6,7,6,-1001
