Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,6,6,0
1,8,0,0,6,7,-1
0,8,1,0,7,7,-1
2,8,0,0,7,6,-1
0,8,1,0,7,7,-1
1,9,1,1,6,7,-1
1,10,1,1,6,5,-1
3,9,1,0,6,4,-1
1,10,1,0,6,3,-1
3,9,1,1,6,2,-1
0,9,2,1,7,1,-1
0,9,3,1,9,1,-1
0,9,4,1,9,2,-1
1,10,4,1,9,3,-1
0,10,5,1,9,4,-1
0,10,6,1,10,4,-1
3,9,6,1,10,6,-1
3,8,6,1,9,6,-1
3,7,6,1,8,6,-1
2,7,5,1,9,7,-1
2,7,4,1,9,8,-1
1,8,4,0,9,7,-1
2,8,3,0,9,6,-1
0,8,4,0,8,6,-1
1,9,4,0,7,6,-1
1,10,4,0,7,5,-1
0,10,5,0,7,4,-1
0,10,6,0,6,4,-1
1,11,6,0,6,5,-1
0,11,7,1,7,6,-1
0,11,8,1,8,6,-1
0,11,9,1,9,6,-1
0,11,10,1,9,7,-1
0,11,11,1,10,8,-1
1,12,11,1,11,9,-1
0,12,12,1,11,11,-1
0,12,13,1,12,11,-1
0,12,14,1,12,13,-1
3,11,14,1,12,14,-1
3,10,14,1,10,14,-101
3,10,14,1,10,14,-101
