Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-865.5646372854002,0,6,6.287494897842407,-1007.0
-930.7118593749999,1,3,5.3385820388793945,-1004.0
-805.1823237364478,2,9,12.290077924728394,-1010.0
-930.7118593749999,3,3,4.372653007507324,-1004.0
-886.7329613183592,4,5,5.530302047729492,-1006.0
-930.7118593749999,5,3,3.575587034225464,-1004.0
-805.1823237364478,6,9,9.425084114074707,-1010.0
-805.1823237364478,7,9,11.131462097167969,-1010.0
-953.550625,8,2,3.770936965942383,-1003.0
-930.7118593749999,9,3,4.508752822875977,-1004.0
-930.7118593749999,10,3,4.926451921463013,-1004.0
-930.7118593749999,11,3,4.912826061248779,-1004.0
-731.4860000809261,12,13,13.25397276878357,-1014.0
-805.1823237364478,13,9,8.728091955184937,-1010.0
-786.0527656430365,14,10,8.994625091552734,-1011.0
-930.7118593749999,15,3,4.277411937713623,-1004.0
-731.4860000809261,16,13,11.811758041381836,-1014.0
-844.9255213532653,17,7,7.237950086593628,-1008.0
-886.7329613183592,18,5,5.058432102203369,-1006.0
-886.7329613183592,19,5,5.896225929260254,-1006.0
-865.5646372854002,20,6,7.006033182144165,-1007.0
-767.4014465019607,21,11,8.693101167678833,-1012.0
-930.7118593749999,22,3,4.074978828430176,-1004.0
-886.7329613183592,23,5,5.05870795249939,-1006.0
-824.8023833194335,24,8,7.37399697303772,-1009.0
