Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,1,0,-1
3,4,1,1,1,-1
1,5,1,2,1,-1
0,5,2,2,0,-1
0,5,3,1,0,-1
0,5,4,0,0,-1
2,5,3,0,1,-1
1,6,3,0,0,-1
3,5,3,0,1,-1
2,5,2,0,0,-1
0,5,3,0,1,-1
2,5,2,0,2,-1
2,5,1,1,2,-1
0,5,2,1,1,-1
1,6,2,1,0,-1
0,6,3,0,0,-1
1,7,3,0,1,-1
3,6,3,1,1,-1
1,7,3,2,1,-1
0,7,4,1,1,-1
3,6,4,1,2,-1
1,7,4,1,1,-1
3,6,4,2,1,-1
1,7,4,1,1,-1
1,8,4,2,1,-1
0,8,5,2,0,-1
3,7,5,1,0,-1
3,6,5,0,0,-1
0,6,6,0,1,-1
1,7,6,1,1,-1
1,8,6,1,2,-1
3,7,6,1,3,-1
0,7,7,3,3,-1
0,7,8,4,4,-1
0,7,9,4,6,-1
0,7,10,6,6,-1
3,6,10,5,6,-1
3,5,10,5,7,999
3,5,10,5,7,999
