Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,1,0,-1
0,5,2,1,1,-1
1,6,2,2,1,-1
0,6,3,2,0,-1
3,5,3,2,1,-1
1,6,3,1,1,-1
1,7,3,2,1,-1
0,7,4,2,0,-1
0,7,5,1,0,-1
2,7,4,0,0,-1
0,7,5,0,1,-1
0,7,6,0,0,-1
1,8,6,0,1,-1
0,8,7,0,0,-1
1,9,7,1,0,-1
1,10,7,1,1,-1
0,10,8,1,0,-1
0,10,9,2,0,-1
3,9,9,1,0,-1
3,8,9,1,1,-1
1,9,9,0,1,-1
1,10,9,1,1,-1
3,9,9,2,1,-1
3,8,9,1,1,-1
2,8,8,2,1,-1
2,8,7,1,1,-1
0,8,8,2,1,-1
3,7,8,1,1,-1
1,8,8,2,1,-1
0,8,9,1,1,-1
3,7,9,2,1,-1
0,7,10,1,1,-1
3,6,10,2,1,-1
3,5,10,1,1,999
3,5,10,1,1,999
