Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,0,1,-1
1,7,0,0,3,-1
1,8,0,1,3,-1
0,8,1,1,3,-1
0,8,2,3,3,-1
1,9,2,5,3,-1
1,10,2,7,3,-1
3,9,2,8,2,-1
3,8,2,8,4,-1
2,8,1,9,5,-1
2,8,0,8,6,-1
3,7,0,8,5,-1
3,6,0,8,4,-1
0,6,1,7,3,-1
3,5,1,6,3,-1
2,5,0,6,2,-1
3,4,0,6,1,-1
3,3,0,5,1,-1
3,2,0,3,1,-1
3,1,0,4,0,-1
3,0,0,4,1,-1
0,0,1,3,1,-1
0,0,2,2,1,-1
0,0,3,3,1,-1
0,0,4,2,2,-1
0,0,5,1,3,-1
0,0,6,1,4,-1
0,0,7,1,6,-1
0,0,8,0,7,-1
2,0,7,0,6,-1
2,0,6,0,5,-1
2,0,5,0,4,-1
2,0,4,0,3,-1
2,0,3,0,2,-1
0,0,4,0,3,-1
2,0,3,0,2,-1
2,0,2,1,1,-1
0,0,3,1,2,-1
0,0,4,0,3,-1
2,0,3,1,2,-1
0,0,4,1,3,-1
0,0,5,0,4,-1
2,0,4,0,3,-1
2,0,3,1,2,-1
0,0,4,1,3,-1
0,0,5,0,4,-1
2,0,4,0,3,-1
2,0,3,1,3,-1
1,1,3,0,2,-1
1,2,3,2,2,-1
2,2,2,3,2,-1
1,3,2,2,2,-1
3,2,2,1,1,-1
0,2,3,3,1,-1
0,2,4,2,1,-1
0,2,5,3,1,-1
0,2,6,3,2,-1
0,2,7,3,3,-1
1,3,7,3,4,-1
0,3,8,3,5,-1
1,4,8,4,5,-1
0,4,9,4,4,-1
1,5,9,4,5,-1
0,5,10,4,6,999
0,5,10,4,6,999
