Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-886.7329613183592,0,5,45.41186809539795,-1006.0
-908.4440628906249,1,4,44.257652044296265,-1005.0
-908.4440628906249,2,4,35.780292987823486,-1005.0
-930.7118593749999,3,3,35.71701502799988,-1004.0
-714.198850078903,4,14,109.89507913589478,-1015.0
-886.7329613183592,5,5,46.98938584327698,-1006.0
-908.4440628906249,6,4,36.363688945770264,-1005.0
-886.7329613183592,7,5,52.1048378944397,-1006.0
-908.4440628906249,8,4,39.98425078392029,-1005.0
-844.9255213532653,9,7,74.11199593544006,-1008.0
-886.7329613183592,10,5,52.81289100646973,-1006.0
-930.7118593749999,11,3,32.09318399429321,-1004.0
-930.7118593749999,12,3,31.34323287010193,-1004.0
-865.5646372854002,13,6,44.99755501747131,-1007.0
-865.5646372854002,14,6,54.30818009376526,-1007.0
-886.7329613183592,15,5,54.14953684806824,-1006.0
-844.9255213532653,16,7,70.94126176834106,-1008.0
-824.8023833194335,17,8,63.56509304046631,-1009.0
-930.7118593749999,18,3,31.819782972335815,-1004.0
-844.9255213532653,19,7,52.39132905006409,-1008.0
-930.7118593749999,20,3,33.34674406051636,-1004.0
-805.1823237364478,21,9,65.39735388755798,-1010.0
-805.1823237364478,22,9,76.89466905593872,-1010.0
-930.7118593749999,23,3,37.5358099937439,-1004.0
-930.7118593749999,24,3,36.83185601234436,-1004.0
