Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-953.550625,0,2,0.0022890567779541016,-1003.0
-865.5646372854002,1,6,0.0044460296630859375,-1007.0
-824.8023833194335,2,8,0.006206035614013672,-1009.0
-886.7329613183592,3,5,0.003686189651489258,-1006.0
-844.9255213532653,4,7,0.005540132522583008,-1008.0
-908.4440628906249,5,4,0.003695964813232422,-1005.0
-976.975,6,1,0.0012831687927246094,-1002.0
-886.7329613183592,7,5,0.003721952438354492,-1006.0
-930.7118593749999,8,3,0.002393007278442383,-1004.0
-908.4440628906249,9,4,0.003303050994873047,-1005.0
-953.550625,10,2,0.0021889209747314453,-1003.0
-930.7118593749999,11,3,0.002599000930786133,-1004.0
-953.550625,12,2,0.0018570423126220703,-1003.0
-805.1823237364478,13,9,0.010313987731933594,-1010.0
-953.550625,14,2,0.0015788078308105469,-1003.0
-786.0527656430365,15,10,0.005530118942260742,-1011.0
-886.7329613183592,16,5,0.019277095794677734,-1006.0
-908.4440628906249,17,4,0.0029020309448242188,-1005.0
-844.9255213532653,18,7,0.0044820308685302734,-1008.0
-908.4440628906249,19,4,0.0028159618377685547,-1005.0
-886.7329613183592,20,5,0.0036079883575439453,-1006.0
-886.7329613183592,21,5,0.0033919811248779297,-1006.0
-844.9255213532653,22,7,0.004467010498046875,-1008.0
-976.975,23,1,0.0010848045349121094,-1002.0
-865.5646372854002,24,6,0.003985881805419922,-1007.0
