Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,1,0,-1
0,6,1,3,0,-1
0,6,2,4,1,-1
0,6,3,5,1,-1
0,6,4,5,3,-1
1,7,4,7,3,-1
1,8,4,6,4,-1
1,9,4,5,5,-1
1,10,4,6,5,-1
0,10,5,7,5,-1
2,10,4,6,5,-1
0,10,5,7,5,-1
0,10,6,8,5,-1
0,10,7,7,5,-1
2,10,6,6,5,-1
0,10,7,6,4,-1
2,10,6,6,5,-1
0,10,7,7,5,-1
2,10,6,7,6,-1
2,10,5,8,6,-1
2,10,4,8,7,-1
2,10,3,8,6,-1
0,10,4,8,5,-1
0,10,5,8,4,-1
0,10,6,9,4,-1
0,10,7,8,4,-1
0,10,8,7,4,-1
2,10,7,8,4,-1
0,10,8,9,4,-1
2,10,7,10,4,-1
3,9,7,9,4,-1
3,8,7,10,4,-1
0,8,8,9,4,-1
3,7,8,10,4,-1
0,7,9,9,4,-1
3,6,9,8,4,-1
0,6,10,8,5,-1
3,5,10,8,7,999
3,5,10,8,7,999
