Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,8,3,0
3,6,0,1,7,2,-1
3,5,0,1,6,1,-1
3,4,0,1,5,1,-1
3,3,0,1,6,0,-1
3,2,0,1,6,1,-1
0,2,1,0,5,0,-1
0,2,2,0,3,0,-1
0,2,3,0,5,0,-1
0,2,4,0,4,0,-1
1,3,4,0,3,0,-1
0,3,5,0,2,0,-1
0,3,6,1,2,1,-1
0,3,7,0,1,1,-1
3,2,7,0,1,2,-1
3,1,7,0,2,2,-1
0,1,8,0,2,3,-1
0,1,9,0,2,4,-1
0,1,10,0,3,4,-1
0,1,11,0,2,4,-1
2,1,10,0,3,4,-1
0,1,11,0,3,5,-1
0,1,12,0,3,6,-1
2,1,11,0,3,7,-1
0,1,12,1,3,8,-1
3,0,12,0,1,8,-1
1,1,12,0,0,7,-1
0,1,13,1,1,7,-1
2,1,12,1,1,9,-1
3,0,12,1,1,10,-1
0,0,13,1,2,11,-1
1,1,13,1,3,12,-1
0,1,14,0,2,11,-1
2,1,13,1,1,11,-1
0,1,14,0,3,11,-1
2,1,13,0,2,11,-1
2,1,12,1,1,11,-1
3,0,12,1,0,12,-101
3,0,12,1,0,12,-101
