Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,1,0,-1
2,5,0,2,0,-1
3,4,0,2,1,-1
0,4,1,1,1,-1
2,4,0,0,1,-1
1,5,0,1,1,-1
0,5,1,0,1,-1
1,6,1,1,1,-1
3,5,1,1,0,-1
1,6,1,2,0,-1
1,7,1,2,1,-1
2,7,0,2,0,-1
1,8,0,2,1,-1
0,8,1,2,2,-1
3,7,1,1,2,-1
3,6,1,2,2,-1
1,7,1,2,3,-1
2,7,0,3,3,-1
1,8,0,5,3,-1
3,7,0,5,1,-1
3,6,0,5,0,-1
3,5,0,4,1,-1
1,6,0,5,0,-1
3,5,0,4,1,-1
1,6,0,5,0,-1
1,7,0,4,0,-1
1,8,0,6,0,-1
0,8,1,8,0,-1
3,7,1,7,0,-1
2,7,0,6,0,-1
0,7,1,6,0,-1
0,7,2,7,0,-1
1,8,2,7,1,-1
0,8,3,7,2,-1
0,8,4,7,3,-1
0,8,5,7,4,-1
0,8,6,7,5,-1
0,8,7,8,6,-1
0,8,8,8,7,-1
2,8,7,9,7,-1
2,8,6,8,7,-1
2,8,5,8,6,-1
0,8,6,7,6,-1
3,7,6,7,7,-1
0,7,7,6,6,-1
1,8,7,8,6,-1
2,8,6,7,5,-1
1,9,6,9,5,-1
2,9,5,8,5,-1
3,8,5,7,5,-1
0,8,6,8,5,-1
1,9,6,9,5,-1
3,8,6,9,6,-1
1,9,6,7,6,-1
1,10,6,8,6,-1
2,10,5,7,5,-1
2,10,4,7,6,-1
0,10,5,9,6,-1
2,10,4,9,4,-1
3,9,4,8,4,-1
3,8,4,9,5,-1
3,7,4,8,6,-1
3,6,4,7,6,-1
3,5,4,6,6,-1
3,4,4,6,5,-1
3,3,4,6,6,-1
2,3,3,6,5,-1
3,2,3,6,4,-1
2,2,2,5,4,-1
3,1,2,4,4,-1
2,1,1,3,3,-1
2,1,0,2,2,-1
0,1,1,1,2,-1
2,1,0,2,1,-1
3,0,0,0,1,-1
0,0,1,1,0,-1
2,0,0,0,0,-1001
2,0,0,0,0,-1001
