Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
540.3923889457899,0,23,11.846038103103638,976.0
-908.4440628906249,1,4,2.1316680908203125,-1005.0
-908.4440628906249,2,4,2.353058099746704,-1005.0
635.6068036185586,3,17,22.70670199394226,982.0
-865.5646372854002,4,6,4.025522947311401,-1007.0
-886.7329613183592,5,5,2.6499369144439697,-1006.0
-664.8875248098508,6,17,6.742092132568359,-1018.0
-930.7118593749999,7,3,1.959381103515625,-1004.0
-749.2164103394115,8,12,5.42532205581665,-1013.0
-930.7118593749999,9,3,1.5377187728881836,-1004.0
458.59670349972737,10,29,29.20987606048584,970.0
-844.9255213532653,11,7,3.284419059753418,-1008.0
-844.9255213532653,12,7,2.4435360431671143,-1008.0
-886.7329613183592,13,5,2.806715965270996,-1006.0
-930.7118593749999,14,3,1.5304818153381348,-1004.0
-697.3438788269304,15,15,7.229611158370972,-1016.0
-824.8023833194335,16,8,4.2522101402282715,-1009.0
-619.1828606905551,17,20,8.219726085662842,-1021.0
-805.1823237364478,18,9,3.4564390182495117,-1010.0
-908.4440628906249,19,4,2.033924102783203,-1005.0
-930.7118593749999,20,3,1.7352750301361084,-1004.0
-865.5646372854002,21,6,2.5481209754943848,-1007.0
-731.4860000809261,22,13,5.269838094711304,-1014.0
-908.4440628906249,23,4,2.0372138023376465,-1005.0
-908.4440628906249,24,4,2.25292706489563,-1005.0
