Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,6,14,0
3,6,0,1,6,12,-1
3,5,0,0,5,12,-1
1,6,0,0,5,11,-1
0,6,1,1,6,11,-1
3,5,1,1,6,10,-1
2,5,0,0,5,9,-1
3,4,0,0,5,8,-1
1,5,0,0,4,8,-1
1,6,0,0,4,7,-1
3,5,0,0,3,7,-1
0,5,1,0,3,8,-1
1,6,1,0,3,7,-1
1,7,1,0,2,7,-1
3,6,1,0,3,7,-1
0,6,2,0,4,7,-1
0,6,3,0,5,8,-1
0,6,4,0,4,8,-1
3,5,4,0,4,7,-1
0,5,5,0,3,8,-1
1,6,5,0,3,7,-1
1,7,5,0,4,8,-1
2,7,4,1,5,6,-1
1,8,4,1,6,6,-1
2,8,3,1,6,5,-1
2,8,2,1,6,4,-1
1,9,2,1,7,4,-1
2,9,1,1,7,3,-1
1,10,1,0,8,4,-1
0,10,2,0,8,3,-1
1,11,2,1,8,2,-1
1,12,2,1,9,2,-1
1,13,2,1,10,1,-1
2,13,1,1,10,0,-1
0,13,2,1,12,0,-1
1,14,2,1,13,1,-1
0,14,3,1,12,2,-1
2,14,2,1,10,2,-1
2,14,1,1,11,1,-1
0,14,2,1,13,1,-1
0,14,3,1,14,2,-1
0,14,4,1,14,3,-1
0,14,5,1,14,4,-1
0,14,6,1,14,5,-1
3,13,6,1,14,4,-1
0,13,7,1,14,6,-1
2,13,6,1,13,6,-101
2,13,6,1,13,6,-101
