Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,6,14,0
3,6,0,0,5,13,-1
3,5,0,0,5,12,-1
3,4,0,0,5,11,-1
0,4,1,0,4,9,-1
1,5,1,0,4,8,-1
1,6,1,0,3,7,-1
3,5,1,0,3,8,-1
1,6,1,1,4,8,-1
1,7,1,1,4,7,-1
1,8,1,0,4,8,-1
2,8,0,1,4,7,-1
0,8,1,0,3,7,-1
1,9,1,1,4,7,-1
0,9,2,0,3,7,-1
1,10,2,0,4,7,-1
3,9,2,1,3,8,-1
3,8,2,0,3,7,-1
2,8,1,0,3,8,-1
3,7,1,1,4,8,-1
2,7,0,0,4,7,-1
1,8,0,0,3,7,-1
3,7,0,0,4,7,-1
1,8,0,0,2,7,-1
0,8,1,0,3,7,-1
3,7,1,1,4,7,-1
0,7,2,0,2,7,-1
1,8,2,0,1,7,-1
2,8,1,0,1,6,-1
0,8,2,0,0,6,-1
1,9,2,0,0,7,-1
2,9,1,0,0,6,-1
3,8,1,0,0,7,-1
3,7,1,0,0,8,-1
1,8,1,0,1,8,-1
1,9,1,0,0,8,-1
3,8,1,0,1,8,-1
3,7,1,0,1,7,-1
1,8,1,0,1,8,-1
2,8,0,0,1,7,-1
3,7,0,0,1,8,-1
1,8,0,0,2,8,-1
1,9,0,0,2,7,-1
1,10,0,0,3,7,-1
1,11,0,0,2,7,-1
1,12,0,0,1,7,-1
3,11,0,0,1,6,-1
3,10,0,0,0,6,-1
3,9,0,0,0,7,-1
3,8,0,0,0,6,-1
3,7,0,0,0,7,-1
3,6,0,0,0,6,-1
0,6,1,0,0,5,-1
3,5,1,0,0,4,-1
3,4,1,0,0,5,-1
1,5,1,0,0,4,-1
3,4,1,0,1,4,-1
3,3,1,0,1,3,-1
3,2,1,1,1,2,-1
2,2,0,1,1,1,-1
1,3,0,1,0,0,-1
0,3,1,1,1,0,-1
1,4,1,1,3,0,-1
1,5,1,1,4,0,-1
1,6,1,1,5,0,-1
1,7,1,1,6,0,-1
0,7,2,1,6,1,-1
1,8,2,1,7,0,-1
0,8,3,1,7,2,-1
0,8,4,1,8,3,-1
0,8,5,1,8,5,-101
0,8,5,1,8,5,-101
