Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-664.8875248098508,0,17,0.03676605224609375,-1018.0
-886.7329613183592,1,5,0.004432201385498047,-1006.0
-908.4440628906249,2,4,0.00448298454284668,-1005.0
-930.7118593749999,3,3,0.0033080577850341797,-1004.0
-886.7329613183592,4,5,0.00446009635925293,-1006.0
-908.4440628906249,5,4,0.0036139488220214844,-1005.0
-886.7329613183592,6,5,0.005343914031982422,-1006.0
-824.8023833194335,7,8,0.007111072540283203,-1009.0
-805.1823237364478,8,9,0.00841212272644043,-1010.0
-649.2653366896044,9,18,0.02046513557434082,-1019.0
-824.8023833194335,10,8,0.008532047271728516,-1009.0
-930.7118593749999,11,3,0.0029540061950683594,-1004.0
-908.4440628906249,12,4,0.0035400390625,-1005.0
-886.7329613183592,13,5,0.004572868347167969,-1006.0
-953.550625,14,2,0.0023801326751708984,-1003.0
-865.5646372854002,15,6,0.007509946823120117,-1007.0
-930.7118593749999,16,3,0.0031070709228515625,-1004.0
-886.7329613183592,17,5,0.004817008972167969,-1006.0
-805.1823237364478,18,9,0.007886886596679688,-1010.0
-953.550625,19,2,0.002263784408569336,-1003.0
-824.8023833194335,20,8,0.01016378402709961,-1009.0
-930.7118593749999,21,3,0.0027921199798583984,-1004.0
-908.4440628906249,22,4,0.003432035446166992,-1005.0
-805.1823237364478,23,9,0.00783991813659668,-1010.0
-786.0527656430365,24,10,0.009060859680175781,-1011.0
