Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,1,0,-1
2,5,0,2,0,-1
0,5,1,1,0,-1
1,6,1,1,1,-1
2,6,0,0,1,-1
3,5,0,0,0,-1
3,4,0,1,0,-1
0,4,1,0,0,-1
2,4,0,0,1,-1
0,4,1,1,1,-1
1,5,1,1,0,-1
1,6,1,0,0,-1
1,7,1,1,0,-1
0,7,2,0,0,-1
2,7,1,1,0,-1
1,8,1,1,1,-1
2,8,0,2,1,-1
3,7,0,1,1,-1
3,6,0,1,2,-1
3,5,0,2,2,-1
3,4,0,2,1,-1
1,5,0,2,2,-1
0,5,1,2,1,-1
3,4,1,2,0,-1
1,5,1,1,0,-1
1,6,1,0,0,-1
1,7,1,0,1,-1
0,7,2,1,1,-1
2,7,1,0,1,-1
1,8,1,1,1,-1
2,8,0,0,1,-1
3,7,0,1,1,-1
1,8,0,1,0,-1
3,7,0,2,0,-1
0,7,1,2,1,-1
0,7,2,2,2,-1
2,7,1,2,1,-1
0,7,2,2,0,-1
1,8,2,2,1,-1
1,9,2,2,2,-1
2,9,1,2,3,-1
1,10,1,3,3,-1
2,10,0,4,3,-1
0,10,1,4,2,-1
0,10,2,4,0,-1
0,10,3,5,0,-1
0,10,4,7,0,-1
0,10,5,7,1,-1
0,10,6,7,3,-1
0,10,7,7,4,-1
0,10,8,7,5,-1
2,10,7,6,4,-1
0,10,8,7,4,-1
0,10,9,6,5,-1
2,10,8,8,5,-1
0,10,9,8,6,-1
3,9,9,8,8,-1
3,8,9,8,9,-1001
3,8,9,8,9,-1001
