Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-865.5646372854002,0,6,0.06675195693969727,-1007.0
-844.9255213532653,1,7,0.1704399585723877,-1008.0
-731.4860000809261,2,13,0.15844297409057617,-1014.0
-953.550625,3,2,0.027132034301757812,-1003.0
-886.7329613183592,4,5,0.048341989517211914,-1006.0
-714.198850078903,5,14,0.1728980541229248,-1015.0
-953.550625,6,2,0.024447917938232422,-1003.0
-886.7329613183592,7,5,0.05340719223022461,-1006.0
-953.550625,8,2,0.02878713607788086,-1003.0
-731.4860000809261,9,13,0.18175196647644043,-1014.0
-953.550625,10,2,0.02966618537902832,-1003.0
-908.4440628906249,11,4,0.05363607406616211,-1005.0
-908.4440628906249,12,4,0.05707216262817383,-1005.0
-634.0337032723642,13,19,0.1894679069519043,-1020.0
-714.198850078903,14,14,0.22671008110046387,-1015.0
-930.7118593749999,15,3,0.034809112548828125,-1004.0
-786.0527656430365,16,10,0.13296794891357422,-1011.0
-664.8875248098508,17,17,0.22180795669555664,-1018.0
-865.5646372854002,18,6,0.08059501647949219,-1007.0
-714.198850078903,19,14,0.11943411827087402,-1015.0
-865.5646372854002,20,6,0.07158207893371582,-1007.0
-886.7329613183592,21,5,0.04128408432006836,-1006.0
-953.550625,22,2,0.0351719856262207,-1003.0
-886.7329613183592,23,5,0.07483983039855957,-1006.0
-824.8023833194335,24,8,0.0805048942565918,-1009.0
