Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,11,7,0
3,6,0,1,10,6,-1
3,5,0,1,9,5,-1
0,5,1,0,9,4,-1
3,4,1,0,7,4,-1
0,4,2,0,7,3,-1
0,4,3,0,7,2,-1
3,3,3,0,7,1,-1
0,3,4,0,6,1,-1
0,3,5,0,5,1,-1
1,4,5,0,4,1,-1
1,5,5,0,3,1,-1
0,5,6,0,4,1,-1
2,5,5,0,5,1,-1
0,5,6,0,4,1,-1
2,5,5,0,5,1,-1
3,4,5,0,4,1,-1
0,4,6,0,4,2,-1
2,4,5,0,4,1,-1
0,4,6,0,3,1,-1
1,5,6,0,4,1,-1
2,5,5,0,3,1,-1
1,6,5,0,4,1,-1
3,5,5,0,5,1,-1
1,6,5,0,4,1,-1
1,7,5,0,5,1,-1
3,6,5,0,5,0,-1
1,7,5,0,5,1,-1
1,8,5,0,5,0,-1
0,8,6,0,5,1,-1
2,8,5,0,6,1,-1
1,9,5,1,7,1,-1
0,9,6,1,7,2,-1
0,9,7,1,7,4,-1
0,9,8,1,7,5,-1
3,8,8,1,8,6,-1
3,7,8,1,8,8,-1
0,7,9,1,7,9,-101
0,7,9,1,7,9,-101
